9.287077784538269043e-01 7.039923220872879028e-02 7.840530872344970703e-01 3.127747178077697754e-01 1.170899197459220886e-01 5.461927056312561035e-01 6.402108073234558105e-01 6.486656665802001953e-01 4.023686051368713379e-01 1.083036363124847412e-01 9.867711067199707031e-01 3.952233493328094482e-01 8.598439693450927734e-01 5.503523945808410645e-01 4.434510767459869385e-01 6.046407818794250488e-01 6.406652927398681641e-02 7.065306901931762695e-01 3.735725283622741699e-01 4.453409314155578613e-01 8.525246381759643555e-01 3.670589923858642578e-01 8.920933604240417480e-01 6.468955278396606445e-01 6.720641851425170898e-01 3.393871486186981201e-01 7.351097464561462402e-01 6.963583827018737793e-01 3.182382881641387939e-01 4.184488654136657715e-01 1.875716894865036011e-01 3.416459262371063232e-01 8.581150174140930176e-01 2.561545372009277344e-01 5.558044910430908203e-01 8.296056985855102539e-01 4.726977646350860596e-02 5.362083315849304199e-01 8.510974049568176270e-01 1.664247810840606689e-01 1.793750822544097900e-01 9.610146880149841309e-01 4.968825876712799072e-01 2.408503741025924683e-01 1.064373776316642761e-01 3.311329782009124756e-01 6.760230660438537598e-01 7.543055415153503418e-01 4.353517293930053711e-01 7.406589984893798828e-01 7.885262370109558105e-01 8.979046940803527832e-01 4.984560906887054443e-01 2.880974411964416504e-01 5.084075927734375000e-01 3.686366081237792969e-01 2.135714143514633179e-01 7.993741333484649658e-02 9.646068215370178223e-01 2.072774469852447510e-01 4.629895389080047607e-01 5.329670310020446777e-01 9.322900772094726562e-01 1.173397526144981384e-01 8.800568990409374237e-03 7.637848258018493652e-01 7.126581072807312012e-01 6.434902548789978027e-01 6.455598473548889160e-01 2.410002946853637695e-01 1.246927753090858459e-01 1.589510440826416016e-01 9.738569855690002441e-01 4.669385775923728943e-02 1.941115856170654297e-01 2.995150387287139893e-01 2.573465704917907715e-01 4.783311188220977783e-01 7.086948752403259277e-01 1.366495341062545776e-01 7.837053537368774414e-01 9.293538928031921387e-01 9.747709035873413086e-01 7.703098654747009277e-01 8.063663244247436523e-01 7.330479621887207031e-01 2.200020551681518555e-01 3.769476115703582764e-01 7.243557572364807129e-01 1.035831272602081299e-01 8.739841580390930176e-01 4.661512747406959534e-02 4.915025234222412109e-01 4.266733825206756592e-01 7.190041542053222656e-01 6.216316819190979004e-01 5.173779726028442383e-01 3.130691349506378174e-01 3.995892405509948730e-01 1.307154148817062378e-01
9.193896651268005371e-01 3.258461952209472656e-01 4.878140985965728760e-02 1.926835179328918457e-01 5.519811809062957764e-02 5.760062336921691895e-01 8.394213914871215820e-01 6.082748174667358398e-01 2.165108323097229004e-01 5.910776853561401367e-01 9.996054768562316895e-01 6.032302975654602051e-01 4.782904088497161865e-01 1.073031127452850342e-02 3.296393752098083496e-01 1.663439273834228516e-01 1.733247339725494385e-01 7.549664974212646484e-01 3.019181787967681885e-01 7.033429741859436035e-01 7.795350551605224609e-01 4.516260325908660889e-01 9.032952785491943359e-02 8.516021370887756348e-01 4.975779056549072266e-01 9.736801385879516602e-01 3.046217262744903564e-01 4.701691269874572754e-01 7.575006037950515747e-02 5.750109553337097168e-01 7.617816329002380371e-01 9.592645168304443359e-01 2.227741181850433350e-01 8.688817620277404785e-01 8.785682320594787598e-01 6.849718689918518066e-01 1.942401379346847534e-01 8.505153059959411621e-01 6.433631181716918945e-01 1.071930974721908569e-01 8.517241477966308594e-01 8.676730990409851074e-01 9.352012872695922852e-01 8.707136511802673340e-01 7.601975798606872559e-01 2.301458269357681274e-01 4.504206180572509766e-01 2.675124704837799072e-01 8.664971590042114258e-01 1.980801522731781006e-01 1.813095659017562866e-01 3.591779172420501709e-01 6.473284214735031128e-02 5.418636836111545563e-03 1.392544060945510864e-01 2.538582086563110352e-01 2.115013003349304199e-01 7.683014273643493652e-01 9.296292066574096680e-01 3.496255353093147278e-02 3.889613151550292969e-01 2.991831898689270020e-01 1.061276495456695557e-01 6.795262098312377930e-01 7.794275283813476562e-01 6.006498932838439941e-01 9.035763740539550781e-01 2.474969998002052307e-02 3.371837437152862549e-01 3.302847743034362793e-01 9.331554770469665527e-01 6.281057596206665039e-01 7.643522620201110840e-01 8.790626525878906250e-01 4.950015842914581299e-01 5.425729155540466309e-01 3.925707638263702393e-01 2.852355875074863434e-02 8.520343340933322906e-03 2.854068577289581299e-01 3.788589835166931152e-01 2.229517698287963867e-01 3.664721250534057617e-01 7.996883988380432129e-01 1.394091993570327759e-01 8.979852795600891113e-01 1.457198709249496460e-01 3.568212091922760010e-01 8.418353199958801270e-01 4.239179491996765137e-01 9.491932988166809082e-01 3.958784043788909912e-02 6.210507154464721680e-01 6.740738153457641602e-01 4.863905906677246094e-01 4.429634809494018555e-01 8.853589892387390137e-01 3.235205262899398804e-02 2.173964977264404297e-01 2.564449608325958252e-01
4.644235074520111084e-01 6.633907556533813477e-01 1.994038820266723633e-01 7.941190004348754883e-01 3.780146241188049316e-01 3.223316371440887451e-01 6.812774538993835449e-01 2.420704811811447144e-01 3.556809127330780029e-01 8.883611559867858887e-01 7.946642041206359863e-01 9.562580585479736328e-01 2.172203958034515381e-01 4.863072633743286133e-01 9.465135931968688965e-01 3.460143506526947021e-02 7.877880334854125977e-01 8.696073293685913086e-01 1.807944327592849731e-01 4.248613417148590088e-01 3.939665108919143677e-02 2.387976646423339844e-01 8.837271928787231445e-01 3.236857652664184570e-01 5.264171957969665527e-01 9.690405726432800293e-01 4.602360725402832031e-01 9.753412008285522461e-01 4.678853750228881836e-01 5.124864578247070312e-01 7.812519669532775879e-01 8.665115237236022949e-01 4.139294028282165527e-01 4.260909184813499451e-02 5.821171402931213379e-01 2.500413656234741211e-01 3.459275364875793457e-01 3.081116080284118652e-01 3.824269175529479980e-01 2.686263918876647949e-01 2.559037506580352783e-01 5.513284802436828613e-01 2.276967763900756836e-01 8.530420660972595215e-01 4.928539991378784180e-01 1.428860872983932495e-01 7.386336922645568848e-01 4.452714622020721436e-01 3.054228425025939941e-01 8.226780891418457031e-01 3.271860778331756592e-01 5.235313773155212402e-01 5.702569484710693359e-01 2.829360663890838623e-01 8.873323798179626465e-01 7.828966975212097168e-01 9.453773498535156250e-01 2.994081974029541016e-01 9.535039067268371582e-01 8.503831624984741211e-01 6.272606849670410156e-01 2.149297147989273071e-01 2.250015884637832642e-01 5.684572458267211914e-01 4.587302505970001221e-01 3.924186527729034424e-01 3.020628690719604492e-01 4.557232856750488281e-01 3.432919681072235107e-01 4.474075138568878174e-01 7.171216011047363281e-01 1.202014014124870300e-01 1.664611883461475372e-02 4.097569733858108521e-03 4.546210542321205139e-02 8.746818900108337402e-01 3.190152049064636230e-01 2.207956016063690186e-01 6.507169008255004883e-01 9.824693799018859863e-01 1.947349868714809418e-02 2.492874860763549805e-01 1.735626310110092163e-01 1.913946419954299927e-01 3.831920623779296875e-01 7.431239485740661621e-01 8.435731530189514160e-01 4.694603383541107178e-01 8.466067314147949219e-01 9.505166411399841309e-01 4.289213195443153381e-02 1.316028237342834473e-01 9.229460358619689941e-01 2.093251496553421021e-01 5.520275607705116272e-02 6.004989743232727051e-01 7.942569851875305176e-01 4.227706491947174072e-01 6.913232803344726562e-01 9.788600802421569824e-01
4.102917611598968506e-01 3.884277045726776123e-01 6.851580142974853516e-01 3.210316598415374756e-01 7.159858345985412598e-01 7.110723257064819336e-01 9.790349602699279785e-01 9.035802483558654785e-01 5.586270987987518311e-02 5.161859989166259766e-01 4.349404871463775635e-01 7.837039232254028320e-01 4.768532216548919678e-01 8.167709112167358398e-01 9.987091273069381714e-02 9.857643246650695801e-01 7.925364375114440918e-01 8.698676824569702148e-01 2.219373434782028198e-01 2.872112989425659180e-01 6.977229714393615723e-01 6.790638566017150879e-01 8.832538723945617676e-01 4.541000723838806152e-01 8.171371221542358398e-01 6.935331821441650391e-01 5.083444714546203613e-01 7.670181989669799805e-02 9.349516034126281738e-01 1.056460589170455933e-01 4.953317940235137939e-01 6.339265406131744385e-02 5.021189451217651367e-01 3.869469165802001953e-01 5.688005089759826660e-01 4.385312497615814209e-01 8.609235286712646484e-01 7.786377072334289551e-01 3.358423113822937012e-01 8.408124446868896484e-01 5.089244842529296875e-01 4.239405691623687744e-02 6.180592179298400879e-01 9.107815623283386230e-01 2.440557032823562622e-01 4.552797377109527588e-01 2.845282554626464844e-01 9.842767119407653809e-01 7.454369068145751953e-01 8.980010747909545898e-01 5.371422767639160156e-01 5.099669098854064941e-02 6.953243166208267212e-02 5.787095427513122559e-01 3.523105382919311523e-01 5.134222507476806641e-01 2.509581148624420166e-01 9.635245800018310547e-01 9.809513092041015625e-01 9.333758950233459473e-01 3.902449309825897217e-01 2.560282349586486816e-01 2.747516036033630371e-01 7.737869620323181152e-01 3.949968516826629639e-01 1.035973280668258667e-01 5.122743248939514160e-01 9.724553227424621582e-01 3.373806476593017578e-01 3.501771688461303711e-01 2.409037798643112183e-01 5.710123479366302490e-02 6.993069648742675781e-01 2.648403346538543701e-01 2.923944890499114990e-01 1.528709679841995239e-01 8.828060030937194824e-01 6.120490431785583496e-01 4.838723838329315186e-01 2.629202008247375488e-01 3.739636763930320740e-02 8.836524486541748047e-01 5.760216712951660156e-02 1.736540347337722778e-01 6.806367039680480957e-01 3.657758235931396484e-01 8.411307334899902344e-01 3.585992455482482910e-01 9.102284908294677734e-01 9.462069869041442871e-01 9.405483007431030273e-01 5.208124518394470215e-01 9.004350304603576660e-01 1.130215451121330261e-01 1.496752351522445679e-01 1.883723288774490356e-01 4.550970494747161865e-01 6.334537863731384277e-01 9.325544834136962891e-01 4.629386067390441895e-01
8.767666816711425781e-01 4.617066085338592529e-01 1.502623111009597778e-01 9.962249547243118286e-02 5.653984379023313522e-03 1.114451289176940918e-01 4.241174161434173584e-01 3.047617077827453613e-01 9.918729662895202637e-01 8.136385120451450348e-03 1.537781208753585815e-01 6.345322728157043457e-01 9.493370056152343750e-01 8.709867596626281738e-01 5.239474773406982422e-01 2.953957915306091309e-01 5.414990782737731934e-01 4.798131287097930908e-01 4.703969359397888184e-01 3.354318439960479736e-01 3.299556672573089600e-02 4.896129369735717773e-01 1.184727847576141357e-01 3.376377224922180176e-01 1.579241752624511719e-01 9.166439175605773926e-01 7.820351123809814453e-01 4.560993015766143799e-01 9.337621927261352539e-01 7.419664859771728516e-01 6.911816000938415527e-01 9.552119374275207520e-01 6.444369554519653320e-01 8.831988275051116943e-02 8.508212566375732422e-01 4.931555092334747314e-01 3.561694920063018799e-01 5.155403017997741699e-01 3.521855175495147705e-01 6.948058605194091797e-01 2.057344838976860046e-02 5.697643756866455078e-01 5.880588889122009277e-01 8.898850679397583008e-01 4.870979487895965576e-01 9.588727951049804688e-01 3.679440617561340332e-01 8.637518286705017090e-01 7.845168113708496094e-01 2.559555172920227051e-01 7.555515170097351074e-01 8.241646885871887207e-01 3.938093483448028564e-01 5.682273507118225098e-01 1.961607336997985840e-01 5.605300068855285645e-01 5.185050368309020996e-01 5.162786841392517090e-01 8.904474377632141113e-01 4.660089015960693359e-01 5.570260882377624512e-01 3.283908069133758545e-01 6.662498712539672852e-01 3.566687703132629395e-01 5.259351134300231934e-01 6.743752360343933105e-01 7.515390515327453613e-01 7.055538892745971680e-01 3.076355457305908203e-01 8.439677953720092773e-01 6.386181712150573730e-01 6.368500590324401855e-01 7.458263635635375977e-01 3.048829436302185059e-01 6.262823343276977539e-01 8.822340369224548340e-01 2.079900540411472321e-02 1.673276424407958984e-01 5.865921974182128906e-01 6.013184189796447754e-01 8.402333259582519531e-01 3.602263331413269043e-01 9.834824800491333008e-01 1.624829918146133423e-01 9.908123016357421875e-01 4.936313033103942871e-01 8.837225437164306641e-01 3.217656314373016357e-01 5.140627026557922363e-01 8.165407180786132812e-01 1.830682903528213501e-02 3.643153309822082520e-01 3.794351965188980103e-02 1.882514953613281250e-01 2.174084186553955078e-01 8.341258168220520020e-01 4.906794130802154541e-01 6.234741806983947754e-01 9.609813690185546875e-01 4.498054087162017822e-01
5.519194006919860840e-01 5.066957473754882812e-01 6.630795001983642578e-01 5.873857140541076660e-01 2.033599838614463806e-02 1.813886016607284546e-01 9.386406540870666504e-01 9.070869088172912598e-01 2.387660890817642212e-01 9.318489432334899902e-01 4.318908601999282837e-02 6.538931131362915039e-01 3.924582302570343018e-01 1.953883022069931030e-01 7.235577106475830078e-01 3.429355621337890625e-01 5.623711347579956055e-01 5.457621216773986816e-01 4.314152598381042480e-01 1.925804316997528076e-01 4.328368306159973145e-01 1.284206062555313110e-01 4.256350100040435791e-01 4.959428012371063232e-01 5.543549656867980957e-01 3.810397908091545105e-02 7.598831057548522949e-01 1.110643371939659119e-01 8.225839734077453613e-01 9.571270346641540527e-01 2.733741998672485352e-01 4.201129972934722900e-01 7.294003963470458984e-01 5.323206782341003418e-01 4.865719377994537354e-01 6.430705785751342773e-01 6.039890646934509277e-01 7.563578486442565918e-01 2.763859629631042480e-01 5.445019602775573730e-01 1.507089138031005859e-01 1.546381860971450806e-01 3.318178951740264893e-01 8.885977864265441895e-01 3.782326579093933105e-01 8.497872948646545410e-01 8.569369465112686157e-02 3.710883259773254395e-01 6.057458519935607910e-01 8.346125483512878418e-01 6.593388915061950684e-01 4.349990487098693848e-01 1.752665042877197266e-01 5.860331058502197266e-01 7.700815200805664062e-01 6.036241054534912109e-01 9.029382467269897461e-01 8.554811477661132812e-01 2.881967723369598389e-01 2.344774007797241211e-01 5.226018428802490234e-01 3.190775513648986816e-01 2.254191190004348755e-01 2.383805960416793823e-01 8.203554749488830566e-01 7.627525925636291504e-01 5.018760561943054199e-01 7.187005877494812012e-01 2.347489893436431885e-01 3.368312716484069824e-01 5.517230629920959473e-01 7.457668781280517578e-01 7.183281332254409790e-02 7.701728343963623047e-01 8.660792708396911621e-01 9.988718032836914062e-01 5.597060322761535645e-01 6.113103032112121582e-01 2.620811164379119873e-01 2.674578875303268433e-02 2.964294552803039551e-01 8.184831738471984863e-01 9.019026160240173340e-02 9.787151813507080078e-01 2.898977100849151611e-01 6.675369143486022949e-01 6.881405711174011230e-01 9.072041511535644531e-01 3.362246751785278320e-01 3.379084467887878418e-01 7.839478254318237305e-01 6.125497221946716309e-01 9.748827666044235229e-02 6.805896162986755371e-01 1.807533018290996552e-02 8.037887215614318848e-01 4.681101143360137939e-01 7.449420094490051270e-01 4.139388203620910645e-01 6.358013153076171875e-01
3.505671024322509766e-01 3.914377391338348389e-01 7.593582868576049805e-01 8.921428322792053223e-01 5.989946797490119934e-02 8.012838959693908691e-01 7.743886709213256836e-01 5.414626002311706543e-01 8.093236684799194336e-01 6.798453927040100098e-01 3.822191953659057617e-01 5.663246512413024902e-01 5.695315599441528320e-01 7.828586101531982422e-01 3.947735726833343506e-01 3.782369494438171387e-01 5.305942296981811523e-01 7.315700054168701172e-01 1.190969198942184448e-01 1.536502689123153687e-01 5.919185280799865723e-01 7.561959028244018555e-01 2.713522613048553467e-01 3.342371284961700439e-01 9.217985868453979492e-01 4.048574864864349365e-01 8.130231499671936035e-01 7.089259624481201172e-01 9.558568596839904785e-01 7.510928511619567871e-01 2.754697799682617188e-01 1.445454508066177368e-01 2.728246152400970459e-01 5.583165884017944336e-01 4.295053482055664062e-01 6.685182452201843262e-01 7.167230248451232910e-01 9.532887935638427734e-01 7.920435667037963867e-01 9.203937649726867676e-01 8.550441861152648926e-01 5.453107357025146484e-01 8.512620329856872559e-01 9.503043293952941895e-01 9.468313455581665039e-01 5.458812713623046875e-01 1.915610283613204956e-01 5.737237259745597839e-02 4.359901249408721924e-01 5.886307954788208008e-01 4.992378056049346924e-01 5.366750359535217285e-01 8.189724683761596680e-01 7.752540111541748047e-01 8.849760293960571289e-01 1.870419383049011230e-01 8.794147968292236328e-01 7.669644355773925781e-01 4.837630987167358398e-01 4.557437077164649963e-02 1.541261076927185059e-01 6.947221159934997559e-01 3.363846540451049805e-01 8.913036584854125977e-01 5.860554575920104980e-01 9.300580024719238281e-01 9.276660680770874023e-01 1.585439033806324005e-02 1.552617847919464111e-01 6.637573242187500000e-02 5.294233560562133789e-01 6.589140892028808594e-01 9.304407835006713867e-01 5.451713204383850098e-01 3.826788663864135742e-01 6.370803713798522949e-01 5.761807560920715332e-01 9.110609292984008789e-01 4.006901085376739502e-01 3.419315814971923828e-01 9.357898831367492676e-01 3.873919844627380371e-01 3.837448060512542725e-01 4.638755619525909424e-01 7.042605876922607422e-01 8.770283460617065430e-01 2.638435363769531250e-01 1.825616210699081421e-01 2.119018882513046265e-01 1.624351590871810913e-01 5.442388653755187988e-01 6.001580357551574707e-01 6.171341538429260254e-01 7.962847501039505005e-02 3.335812687873840332e-01 1.122896224260330200e-01 6.030393242835998535e-01 6.510618329048156738e-01 8.050390481948852539e-01 9.832411259412765503e-02
5.104142427444458008e-01 1.310649067163467407e-01 5.879912376403808594e-01 4.151073992252349854e-01 5.827312916517257690e-02 2.945735454559326172e-01 1.820736825466156006e-01 9.065600484609603882e-02 2.838865518569946289e-01 6.472105979919433594e-01 3.925370573997497559e-01 4.668797552585601807e-01 5.364324450492858887e-01 1.715317219495773315e-01 4.447568655014038086e-01 6.625915169715881348e-01 4.997282922267913818e-01 3.948970139026641846e-01 1.608633399009704590e-01 4.763303995132446289e-01 7.441540360450744629e-01 1.941797584295272827e-01 6.671332716941833496e-01 3.177857398986816406e-01 9.408964216709136963e-02 5.425134673714637756e-03 9.491416215896606445e-01 7.467858791351318359e-01 9.132705330848693848e-01 1.250104457139968872e-01 1.463124305009841919e-01 8.456660062074661255e-02 1.616761982440948486e-01 7.757078409194946289e-01 9.978182911872863770e-01 2.767910063266754150e-01 3.896181881427764893e-01 9.189720153808593750e-01 7.655592560768127441e-01 6.142402291297912598e-01 6.947533041238784790e-02 9.145147204399108887e-01 2.727534770965576172e-01 6.329296827316284180e-01 1.423544436693191528e-01 8.671680688858032227e-01 9.334400892257690430e-01 2.259330302476882935e-01 1.961589753627777100e-01 7.155718803405761719e-01 8.618846535682678223e-01 4.722254574298858643e-01 9.062193632125854492e-01 3.331806361675262451e-01 3.749260902404785156e-01 7.067862153053283691e-01 8.843657970428466797e-01 3.617744147777557373e-01 5.956903696060180664e-01 8.852508664131164551e-01 1.103751659393310547e-01 3.351204469799995422e-02 5.294648408889770508e-01 5.322176218032836914e-01 8.293008208274841309e-01 9.327740073204040527e-01 3.037887513637542725e-01 3.060311637818813324e-02 3.257618546485900879e-01 9.881836175918579102e-01 1.709738224744796753e-01 3.265914320945739746e-01 7.450700402259826660e-01 3.216595947742462158e-02 7.265407443046569824e-01 9.979314804077148438e-01 2.710729241371154785e-01 9.625775814056396484e-01 2.031387388706207275e-01 3.808312714099884033e-01 9.660004377365112305e-01 7.897203564643859863e-01 5.291073918342590332e-01 9.356172084808349609e-01 5.183123946189880371e-01 8.057091236114501953e-01 4.823184013366699219e-01 4.635107517242431641e-01 9.902308881282806396e-02 6.022418737411499023e-01 1.641521602869033813e-01 1.233725771307945251e-01 8.169548511505126953e-01 6.182240322232246399e-02 6.969248056411743164e-01 6.723379492759704590e-01 4.660125672817230225e-01 7.348771691322326660e-01 5.972266197204589844e-01 5.222530961036682129e-01
4.479861259460449219e-01 7.875252962112426758e-01 2.740575671195983887e-01 4.203175902366638184e-01 1.787294596433639526e-01 5.987299680709838867e-01 2.737284600734710693e-01 3.465999066829681396e-01 5.774919390678405762e-01 1.886640936136245728e-01 3.280988931655883789e-01 9.670142531394958496e-01 1.625546067953109741e-01 7.453218847513198853e-02 8.569080829620361328e-01 3.225389868021011353e-02 6.198014616966247559e-01 1.996599435806274414e-01 4.132683873176574707e-01 1.596143655478954315e-02 4.360308349132537842e-01 5.262596607208251953e-01 2.877868413925170898e-01 1.300440132617950439e-01 3.915340602397918701e-01 4.102472960948944092e-01 8.135270476341247559e-01 1.413837969303131104e-01 8.062313199043273926e-01 3.387524485588073730e-01 4.063772559165954590e-01 3.145902156829833984e-01 4.513805210590362549e-01 9.796541333198547363e-01 1.541273146867752075e-01 8.757052570581436157e-02 3.889048993587493896e-01 2.199927270412445068e-01 7.513061761856079102e-01 3.114154934883117676e-01 9.834368824958801270e-01 8.717454671859741211e-01 2.347630448639392853e-02 9.952886104583740234e-01 8.296296596527099609e-01 4.007927179336547852e-01 1.366277933120727539e-01 7.255576848983764648e-01 5.846265554428100586e-01 4.498156011104583740e-01 6.664791107177734375e-01 6.922940611839294434e-01 8.358592540025711060e-02 2.027233839035034180e-01 3.182782828807830811e-01 7.638146877288818359e-01 5.407952666282653809e-01 4.815369844436645508e-02 8.489094972610473633e-01 6.135233640670776367e-01 5.495348572731018066e-01 9.667364954948425293e-01 8.339445590972900391e-01 1.257529389113187790e-02 1.333801746368408203e-01 6.261301636695861816e-01 4.945553839206695557e-01 6.053118407726287842e-02 9.230335354804992676e-01 1.860337704420089722e-01 6.257652640342712402e-01 7.154889702796936035e-01 3.991112411022186279e-01 7.021909356117248535e-01 7.712789773941040039e-01 3.434725403785705566e-01 3.993746340274810791e-01 2.478580176830291748e-01 5.327516198158264160e-01 7.796438932418823242e-01 9.565329551696777344e-01 4.165653884410858154e-01 2.699025273323059082e-01 3.458662331104278564e-01 9.817958474159240723e-01 9.123265743255615234e-01 9.902477264404296875e-01 4.043668210506439209e-01 7.241210341453552246e-01 6.845746636390686035e-01 6.216123104095458984e-01 4.030326604843139648e-01 7.951368689537048340e-01 8.007827997207641602e-01 1.462281644344329834e-01 5.896440744400024414e-01 8.488132357597351074e-01 1.213412806391716003e-01 8.142144680023193359e-01 4.684311747550964355e-01
4.790293574333190918e-01 3.907033801078796387e-01 8.099124431610107422e-01 2.874405384063720703e-01 4.016413390636444092e-01 7.614271044731140137e-01 9.452086687088012695e-01 6.982700228691101074e-01 7.732465863227844238e-01 7.463100552558898926e-01 6.258905529975891113e-01 7.874134778976440430e-01 5.499032139778137207e-01 4.592247605323791504e-01 4.609129130840301514e-01 8.814395666122436523e-01 6.788883805274963379e-01 7.816599011421203613e-01 1.428529918193817139e-01 8.646549582481384277e-01 6.574372649192810059e-01 8.317915797233581543e-01 3.792641758918762207e-01 5.491744875907897949e-01 3.245259523391723633e-01 1.369675248861312866e-01 5.126835107803344727e-01 5.057091712951660156e-01 1.021249294281005859e-01 5.300489068031311035e-01 5.624710917472839355e-01 4.535136520862579346e-01 3.061569929122924805e-01 2.725971490144729614e-02 7.491796016693115234e-01 4.242532849311828613e-01 3.893168568611145020e-01 7.886767387390136719e-01 4.927440285682678223e-01 2.854862213134765625e-01 2.596155405044555664e-01 1.374794263392686844e-02 1.226839236915111542e-02 6.939805746078491211e-01 6.365438550710678101e-02 5.977503955364227295e-03 6.901941895484924316e-01 7.408998012542724609e-01 2.085538953542709351e-01 5.106741786003112793e-01 7.006288766860961914e-01 2.010791450738906860e-01 8.026401400566101074e-01 8.525227308273315430e-01 2.822510600090026855e-01 1.577466577291488647e-01 2.477014809846878052e-01 8.008155822753906250e-01 3.425568640232086182e-01 1.259384602308273315e-01 2.631279528141021729e-01 6.446150541305541992e-01 8.411238193511962891e-01 7.150931358337402344e-01 7.433602213859558105e-01 5.534471273422241211e-01 2.631358802318572998e-01 9.919950366020202637e-02 1.066749319434165955e-01 3.938341736793518066e-01 8.358618021011352539e-01 2.488886862993240356e-01 4.524507522583007812e-01 9.970474243164062500e-01 5.284622311592102051e-01 3.017660379409790039e-01 1.819232404232025146e-01 7.339998483657836914e-01 3.293489515781402588e-01 5.469098687171936035e-01 5.324140191078186035e-01 1.051496714353561401e-02 9.098627567291259766e-01 9.806906580924987793e-01 2.859645783901214600e-01 9.333680868148803711e-01 9.079408645629882812e-02 3.583204448223114014e-01 8.981187343597412109e-01 3.588331043720245361e-01 6.750145554542541504e-01 8.489666581153869629e-01 8.240250349044799805e-01 2.951857633888721466e-03 3.245753645896911621e-01 6.007460951805114746e-01 3.341299295425415039e-01 2.467269599437713623e-01 3.490874171257019043e-01 2.236576974391937256e-01
